code,obs,N,K,prob,avg,sd
307610,19,4,1.1,0.631578947368421,0.00298787439840353,0.0186920018741937
226980,11,10,1.5,0.818181818181818,0.00302860447734074,0.00731449320021299
309170,75,2,0.6,0.506666666666667,-2.64804823243973e-05,0.0114660836164112
261920,12,15,1.4,0.75,0.00727991935257914,0.0139882039741928
295820,12,8,1.6,0.75,0.00256425039153951,0.00559304855586882
315480,29,3,0.8,0.551724137931035,0.00178059954934913,0.00913802842671963
269370,12,10,0.9,0.833333333333333,0.00280447187750651,0.0065586793682424
510006,14,3,0.7,0.642857142857143,-0.000859828219249031,0.0118524051703142
001525,13,6,0.7,0.538461538461538,0.00304356800936335,0.0267505297087514
291890,12,7,1.3,0.583333333333333,-0.000501147915708433,0.00760131114301794
244670,15,8,1.2,0.666666666666667,0.00355397490667227,0.0070623698000517
326230,17,9,1.4,0.588235294117647,0.000991597061739569,0.00647548695880207
300610,13,5,0.7,0.692307692307692,0.00576505862087797,0.0141169132282399
227560,11,7,1,0.727272727272727,-0.00103981752998404,0.012792128593989
292140,35,2,0.6,0.6,0.00108496004593489,0.00540386363973769
252410,16,8,1.2,0.625,-0.00238974245391121,0.0172111272430537
002787,11,7,0.5,0.545454545454545,-0.00669089687788665,0.04703232153525
091220,11,8,0.8,0.727272727272727,0.00288415886630408,0.00788397080155374
228800,12,7,0.7,0.666666666666667,0.00075150965784602,0.0110684070525035
300290,14,6,1.2,0.785714285714286,0.00387746439976906,0.00629522850238019
307020,11,8,0.5,0.545454545454545,0.00207933952647433,0.0117306758059657
550043,48,2,0.6,0.5625,-0.00673322785146428,0.0721427407630509
278420,12,15,1.6,0.75,0.00228837744946183,0.00567530259165964
267450,20,2,0.6,0.55,0.000596891130736932,0.00223031535553462
140570,12,6,0.6,0.583333333333333,0.000970038086093231,0.0148888739559278
295020,11,9,1.2,0.636363636363636,5.40822896249309e-05,0.00299989557665059
000547,15,10,0.8,0.666666666666667,0.00209501890827397,0.0710499059035895
280940,11,4,0.9,0.727272727272727,0.00207240023078741,0.00319636870657215
284990,15,7,1.3,0.533333333333333,0.000658760125072651,0.0180441695249358
300280,14,6,1.4,0.785714285714286,0.0028342921083058,0.00547192542181238
000325,14,12,1,0.642857142857143,-0.00255343924174196,0.0442991414399885
140710,11,7,1.5,0.818181818181818,0.00904954679339247,0.0200156251879549
227550,13,7,1.2,0.769230769230769,0.0025277058061444,0.00536801887255334
139310,11,9,1.4,0.545454545454545,-0.000300851998517744,0.00666591211251611
140580,13,7,1.2,0.692307692307692,0.00362692925537189,0.00595112570970539
287320,17,5,0.7,0.588235294117647,0.00260990145212921,0.00644932891075674
139240,11,6,1.3,0.636363636363636,0.00295927493658125,0.0196617496470917
285010,12,5,1.3,0.833333333333333,0.00803156788119308,0.00858971429878715
285020,12,8,1.2,0.75,0.00476090547090902,0.0131598378915107
334700,14,2,0.6,0.571428571428571,0.00270826771024448,0.0183347693954177
284980,13,7,1.4,0.769230769230769,-0.00168195327775117,0.0191409785093316
287310,13,15,1.3,0.846153846153846,0.00731692430546524,0.0109275411650611
287300,16,6,0.9,0.625,0.00160696506445612,0.0105017337381556
091990,15,9,1.3,0.6,0.00815087202430374,0.0264560664732865
096530,13,10,1.5,0.538461538461538,0.00941351870723272,0.0562071319946098
196170,11,9,1.8,0.545454545454545,0.0244090857018544,0.0576275055172459
095700,22,5,0.5,0.818181818181818,0.0147546471920066,0.0270673634717088
035760,13,10,1.6,0.692307692307692,-0.00255440967861399,0.0217939848179069
032500,12,7,1.6,0.75,0.0279114756295883,0.0348752970671459
247540,11,7,1.2,0.636363636363636,0.00283338503046644,0.0283401860644524
263750,11,14,1.4,0.818181818181818,0.00993771675540309,0.0212292816949599
036490,11,15,1.8,0.727272727272727,0.00521627393077589,0.0183526977792282
145020,12,5,1.3,0.75,0.00887445346070133,0.0187008463849832
253450,22,4,0.5,0.590909090909091,0.00503809252346246,0.0183384386335638
235980,12,3,0.9,0.583333333333333,-0.000229388430423712,0.0597615861896739
200130,11,16,1,0.636363636363636,0.0125264411987506,0.0324137386547579
058470,13,15,0.5,0.769230769230769,0.0112706621643862,0.0247049712061111
278280,34,3,0.5,0.529411764705882,0.00525309816319438,0.0314322796385296
060250,17,10,1.7,0.705882352941177,0.0244942137617567,0.0385916586990324
240810,14,13,1.3,0.642857142857143,0.00736131675889265,0.0247385350619026
268600,11,16,1.7,0.818181818181818,0.019843230550144,0.0396563310260666
140410,12,12,1.5,0.75,0.0200616206680165,0.0509414030545742
078340,17,7,0.5,0.647058823529412,0.00344788869156526,0.0219228970733848
141080,12,4,1.2,0.833333333333333,0.0277741174378178,0.0413795128650699
039200,13,12,1.4,0.769230769230769,0.00989637488361804,0.0637282901667573
000250,13,5,1.3,0.692307692307692,0.00736179745986462,0.0234518479629841
237690,11,14,1.4,0.636363636363636,0.0148657618482829,0.0423621207256247
084850,12,4,0.5,0.75,0.0177104264785541,0.0388873948029553
056190,11,22,2,0.636363636363636,0.0104349165524309,0.0257644341274737
030190,11,18,1.7,0.818181818181818,0.00998432149585133,0.0205561837476234
069080,13,9,0.6,0.692307692307692,0.0194130097873098,0.0421240747512022
067630,13,7,0.6,0.769230769230769,0.0192164845685495,0.0407334755786086
035900,12,9,1.7,0.666666666666667,0.0197918277489317,0.0233831059663411
086900,16,7,1.1,0.5625,0.013534621330933,0.0449497451019552
039030,15,9,0.5,0.666666666666667,0.011150514672392,0.0279042434554198
098460,13,14,1.6,0.692307692307692,0.00739853828678468,0.0382879244530608
086450,16,8,0.7,0.5625,0.0056702102974262,0.0146613941055141
066970,15,9,1,0.666666666666667,0.00949721043345673,0.0242454341911672
022100,11,8,1.3,0.636363636363636,0.00217061172185318,0.0111814615803672
046890,13,8,1.5,0.615384615384615,0.0117927648541495,0.024089715804958
064760,23,5,0.7,0.652173913043478,0.00181109830327517,0.03279027701315
290650,12,17,2,0.75,0.0163632638622958,0.0444854005165634
085660,27,5,1,0.518518518518519,-0.000623405116957074,0.0231472040763157
088800,14,14,1.4,0.857142857142857,0.0187810777178755,0.0235728724116294
214150,11,9,1.5,0.727272727272727,0.00871110058455329,0.0286796676797516
950130,11,9,1.3,0.636363636363636,0.0477943971617924,0.0996468254529893
183490,12,9,1.4,0.666666666666667,-0.00710446912383089,0.0433656659929943
082270,11,14,1.2,0.818181818181818,0.0305116259339923,0.0518531831491355
122870,18,8,1.5,0.666666666666667,0.00841912757757838,0.0287677153303767
084990,11,7,1.4,0.818181818181818,0.00587474708126091,0.0171646500807294
230360,11,21,1.9,0.818181818181818,0.0125298471648707,0.0259016310225481
215600,11,3,0.9,0.636363636363636,0.0125595067237928,0.0350652346692824
036540,19,6,1,0.578947368421053,0.0108544008176704,0.0468307713864485
028150,11,21,0.5,0.909090909090909,0.00779743221833923,0.00989940617140653
025900,11,9,1.7,0.545454545454545,-0.00732466130565208,0.0297063195610756
131370,11,7,1.5,0.909090909090909,0.0108308450751594,0.0838662466572883
101490,12,5,1.4,0.916666666666667,0.0316673396433805,0.0282859351942098
092040,11,14,1.4,0.545454545454545,-0.0110810497204361,0.0430275982253655
206640,11,9,0.6,0.636363636363636,0.00219996647604407,0.0330930179950855
213420,14,6,0.7,0.714285714285714,0.00840883103367851,0.0255063165047735
108320,11,10,1.6,0.545454545454545,0.00269890904062965,0.0237834250893787
090460,13,7,1.3,0.615384615384615,0.0125241628005542,0.0328698218070497
115450,17,4,0.5,0.647058823529412,0.0180331663007468,0.0331175923872204
033640,11,7,0.6,0.545454545454545,0.0189772081200467,0.0508362656286166
018000,11,5,0.5,0.545454545454545,0.00134681595764094,0.0324017136457063
078600,11,13,1,0.636363636363636,0.0113582669040538,0.0280938976663654
204270,14,3,0.7,0.571428571428571,0.0189363710532526,0.0540457781116585
067160,11,14,0.7,0.545454545454545,0.00200133825047999,0.0157214663310712
089980,11,7,0.8,0.727272727272727,0.0148898735510461,0.034006276473924
053800,11,14,1.8,0.818181818181818,0.00237601690125625,0.0180102257895211
100090,12,8,0.7,0.666666666666667,0.0141153308562848,0.0395422524815648
097520,11,11,1.8,0.545454545454545,0.00201666619053239,0.02754265123878
084370,11,7,0.5,0.636363636363636,0.013005386454975,0.0476681619919861
112040,12,8,0.7,0.583333333333333,-0.0176306234914592,0.0485538500680903
131970,11,5,1.4,0.636363636363636,0.00711189370405178,0.0538908265271031
064550,14,4,1.2,0.642857142857143,0.0129757429772929,0.0533542180105838
108230,15,4,1.1,0.6,-0.00530154951041683,0.0401273095343714
206650,11,10,0.8,0.636363636363636,0.0232349878665102,0.0376579668236703
003380,12,11,0.7,0.666666666666667,0.00694857720782312,0.00981184404507586
222800,13,5,0.5,0.615384615384615,0.00301391186301213,0.0241602470476098
138080,12,16,1.4,0.75,0.0246455048405065,0.0437385050936795
048260,12,9,1.4,0.666666666666667,0.00235118382928142,0.0261525530094453
102710,17,7,0.9,0.588235294117647,5.64511682627924e-06,0.0380946205892323
035600,11,13,1.6,0.545454545454545,-0.000849447454647939,0.0193376692672544
068240,11,13,0.8,0.636363636363636,0.00245522603849709,0.0182445601519497
042000,12,10,1.5,0.666666666666667,0.0126464375733161,0.0169903801178461
253840,13,7,1.2,0.615384615384615,0.0144723981434314,0.0573092971768487
050890,11,13,1.4,0.818181818181818,0.0191520338582564,0.0317925087165141
091700,12,10,0.6,0.583333333333333,0.00565094704062711,0.0135337676437496
086390,11,7,1,0.636363636363636,0.00869918980730314,0.0286448455123291
245620,11,16,1.1,0.636363636363636,0.00649859837090361,0.0232928935319184
226330,11,6,1.3,0.727272727272727,0.0139045659591381,0.0676263344910017
032620,13,6,1.4,0.538461538461538,0.0136324595282956,0.0495608546595795
033290,13,9,0.9,0.538461538461538,0.0144453584669598,0.0419731238236954
263050,11,7,0.5,0.545454545454545,0.0102655520073112,0.0388468528198833
267980,11,11,1.4,0.727272727272727,0.00725602239890755,0.0200071405674932
057880,16,5,0.5,0.5625,0.0144054074498861,0.0764006547927961
078070,11,24,1.9,0.818181818181818,0.035499405481029,0.0351530924448404
041140,15,8,1.3,0.666666666666667,-0.000857589125007152,0.0723528787500418
059090,11,7,1.5,0.545454545454545,0.0107543868694459,0.0639877338264065
100130,13,6,1.4,0.846153846153846,0.0233971637031461,0.0237350505951795
032190,14,6,0.8,0.714285714285714,0.00306371342340014,0.0183262878204803
031390,11,6,0.5,0.545454545454545,0.00143818124629857,0.0208767117515691
072520,12,10,1.9,0.75,0.019168109529233,0.0347356430418392
137400,13,8,1.1,0.846153846153846,0.0213824115546699,0.0359163897240842
299660,11,6,0.8,0.545454545454545,0.00110629329232833,0.0258474098303111
039840,17,12,1.4,0.588235294117647,0.00921374331326126,0.0325439967161432
174900,13,8,1,0.692307692307692,0.011959474477151,0.0284586598257536
048530,12,9,1.2,0.583333333333333,-0.00145520540494326,0.0267509938086218
097780,13,6,1.1,0.538461538461538,0.00760606180102645,0.0278946363805596
284620,12,6,1.8,0.833333333333333,0.0124197764311704,0.0277456954744221
042040,13,9,1.5,0.692307692307692,0.00505717999856525,0.150997674534471
061970,11,7,1.5,0.727272727272727,0.0452523370679672,0.0668911118670708
060720,11,10,1.3,0.636363636363636,0.00697576016660584,0.0524423397398373
166090,12,7,1.6,0.583333333333333,0.00364763841251126,0.0293202060942286
053580,11,14,1.2,0.545454545454545,0.00508142533794546,0.0310267093087378
065660,13,8,1.4,0.692307692307692,0.0109407993791796,0.0270137479472727
319660,12,3,1,0.833333333333333,0.0170987913811988,0.0237864066179137
045390,14,7,1.3,0.642857142857143,0.00607589913261768,0.0691325752644917
036810,11,6,0.7,0.636363636363636,0.0125113560051288,0.0386870184032589
023890,14,15,1.7,0.857142857142857,0.00256114663359774,0.014704723586533
003800,15,12,2,0.733333333333333,0.00749924117441741,0.0414461940755971
226950,13,8,1.5,0.692307692307692,0.00693016720159903,0.0393534605897872
030520,15,4,1.1,0.666666666666667,0.00770448043632068,0.0204855736380648
214870,14,12,2,0.857142857142857,0.0354149903981588,0.0525282860345671
140860,12,11,1.5,0.833333333333333,0.0241812482478796,0.0248466873143868
039560,11,10,1.5,0.545454545454545,-0.00376209199153702,0.0252980813871373
216080,11,13,1.7,0.818181818181818,0.0411850614965843,0.0505579049208158
192440,13,16,1.9,0.615384615384615,0.00447008967373422,0.0247081592023984
093320,14,13,1.9,0.785714285714286,0.0269589294051731,0.0416628900035909
215000,11,8,0.5,0.818181818181818,0.0132063859869156,0.0239792253721457
074600,17,9,1.2,0.647058823529412,0.0041682767755619,0.0309160096598476
205470,12,12,1.1,0.75,0.0246021874033531,0.0356920245447597
029960,19,3,0.9,0.526315789473684,-0.00597045992015292,0.026940568602064
230240,11,12,1.6,0.636363636363636,0.00396968220155762,0.0351590067387748
034950,12,8,1.7,0.666666666666667,0.0077583975195535,0.0166908609409933
232140,17,4,1.2,0.705882352941177,0.0153157209969676,0.0591075445614409
222080,11,9,1.4,0.818181818181818,0.0201321783784162,0.0485038070069906
263720,12,7,1.5,0.583333333333333,-0.000294948472598033,0.0332439358401032
073490,23,6,1.1,0.565217391304348,0.00851808168986477,0.0412526104146363
084650,12,10,1.3,0.666666666666667,0.00751210172881563,0.039780727464717
175250,11,8,1.4,0.727272727272727,0.0156326999154745,0.0360294522972565
119860,15,6,1.4,0.533333333333333,0.00662639162299759,0.0285298455414815
066700,11,9,1.3,0.636363636363636,0.00295008044403001,0.0274030543726972
131290,13,9,1.8,0.692307692307692,0.0234425401120412,0.0370068926717749
046440,11,10,0.5,0.636363636363636,0.0264130419888926,0.0824233765614979
166480,19,8,1.3,0.631578947368421,0.0107317935183772,0.0650575182133432
089030,11,3,1,0.727272727272727,0.00794754089547502,0.0264153455313085
298060,18,2,0.5,0.666666666666667,0.0173747213773267,0.0448157870388757
082920,30,4,1.1,0.566666666666667,0.000766175224501353,0.0254158548331945
121600,12,12,1.9,0.833333333333333,0.0260627377592027,0.0398809399942349
289080,11,6,1.4,0.545454545454545,-0.00527505166240775,0.0178107938315493
216050,11,11,1.4,0.727272727272727,0.0133650879695445,0.0404123201606063
228760,12,10,1.3,0.583333333333333,0.0163059464776071,0.037955126423001
215200,11,8,0.6,0.818181818181818,0.0127689491593781,0.0205092930859921
102940,12,6,1.4,0.75,0.0275031006566711,0.0778613893303491
060150,12,9,1.5,0.583333333333333,0.00769760982059357,0.0275524087240501
084110,12,16,1,0.75,0.00825756239438347,0.0175704658143438
047820,11,12,0.5,0.636363636363636,0.0193321741487968,0.052315149702474
025320,19,5,1,0.526315789473684,-0.00557413976156443,0.0314946864322082
047920,19,8,1.1,0.68421052631579,0.0403870138953517,0.0688489350296545
013120,39,6,0.5,0.82051282051282,0.00677068569678669,0.00929857787707554
194700,11,7,0.8,0.636363636363636,0.0165031398019489,0.0410136037990657
044340,15,3,1,0.6,0.0179317874113579,0.0359785874687392
183300,11,7,0.7,0.636363636363636,0.00967150957903988,0.0329089419606856
104830,11,5,1.3,0.545454545454545,-0.00405535519370853,0.0301258795606578
057500,12,10,0.6,0.583333333333333,0.00921640117958285,0.0310256855288156
187420,15,6,1.4,0.533333333333333,-0.00501625304772766,0.0301172300460205
241820,12,14,1.5,0.583333333333333,0.00238248346992768,0.0719475088608006
036930,12,9,1.6,0.583333333333333,0.00321858528338614,0.0162470733110943
127120,16,9,0.6,0.75,0.0218286993822721,0.0619852971784962
082800,13,11,1.3,0.615384615384615,0.0244690169051586,0.0416485870195305
065680,13,11,1.7,0.769230769230769,0.0265334924597545,0.0374158513938237
030530,21,7,0.7,0.619047619047619,0.0105695807320901,0.0308386636123084
067000,11,16,1,0.818181818181818,0.0130342179660118,0.0253893262106909
109820,16,9,1.5,0.5625,0.0328882752933683,0.13136388873957
200710,11,9,1.7,0.727272727272727,0.0199267577994922,0.0429948911118863
044490,13,12,1.8,0.846153846153846,0.0340914581218594,0.0838375343536882
142280,30,3,0.9,0.566666666666667,0.0083229041366339,0.0509541187691639
078020,11,17,0.9,0.727272727272727,0.0118210354217735,0.012607249242201
043150,15,9,1.1,0.733333333333333,0.00484238960076375,0.0171856638207138
293780,11,8,1.6,0.545454545454545,0.00834010829418507,0.0857383462580662
039860,14,7,0.9,0.571428571428571,0.00514669300458438,0.0335004843187523
023410,14,5,0.5,0.714285714285714,0.00186200986754478,0.0233429830432013
265520,12,6,1.4,0.583333333333333,-0.000695695144001215,0.0225000855072811
217270,18,3,0.9,0.611111111111111,0.000636425001718936,0.0524520172295671
256940,12,22,1.9,0.75,-0.0110868574191739,0.121578177077554
053610,11,12,1.7,0.545454545454545,-0.0197915834231451,0.066095602271991
052710,11,11,1.2,0.545454545454545,0.00525960644589205,0.0261730947979007
143160,14,8,0.8,0.857142857142857,0.0299481445370004,0.0348308384458373
087010,11,22,1.5,0.636363636363636,0.0036801630720356,0.0368538643811449
016250,11,14,1.7,0.909090909090909,0.00627245363101491,0.0576704028096729
131390,14,7,1.1,0.642857142857143,0.0094239651363704,0.0247015308084939
297090,11,8,1.2,0.636363636363636,0.0417325851800437,0.0758356772294518
015750,17,12,1.3,0.588235294117647,0.00110283886122876,0.0185977942028453
115180,11,9,1.8,0.818181818181818,0.00685834925958966,0.0286149682007939
012790,13,11,0.6,0.692307692307692,0.0164447189256296,0.0475851322898691
122450,11,4,1.2,0.545454545454545,0.0105202383619217,0.0619075604584141
027360,12,8,1.3,0.583333333333333,0.00430021176303486,0.0373648726899043
100120,11,11,1.6,0.545454545454545,0.0129251456636815,0.0262407917940611
153710,13,6,0.6,0.538461538461538,0.00948705360807431,0.0784000963260812
017890,16,8,0.7,0.5625,0.00281275361533129,0.0219846508569021
095340,15,8,1.1,0.6,0.0167006909930112,0.0339863652638935
018290,12,9,1.4,0.666666666666667,-0.00278274130214292,0.0336966469211231
045660,16,8,0.6,0.625,0.00678248274759641,0.0294330117140293
040910,17,5,0.6,0.588235294117647,0.0147788819545304,0.0400758923461843
040350,11,11,1.1,0.545454545454545,0.0116575251242377,0.0367339128395663
061040,12,6,1.5,0.75,0.0161731803222944,0.0245522139199017
033310,13,9,1.6,0.769230769230769,0.0200540364917482,0.0413200030584924
060570,11,9,0.5,0.636363636363636,0.00730777508460179,0.0251429846262378
049070,11,10,1.5,0.636363636363636,0.0117383811000717,0.0235733039719344
110790,26,4,1,0.576923076923077,0.00494435902503417,0.0233918970705798
228670,11,10,1.7,0.727272727272727,0.0212769868206769,0.0309051271515978
243840,13,5,0.5,0.615384615384615,0.00886339544461379,0.0258407351506572
220630,13,9,0.8,0.615384615384615,0.0122763915465509,0.0680230156609863
080420,11,13,0.8,0.727272727272727,0.010776352806605,0.0207123236218902
010170,17,3,1,0.529411764705882,0.00166403038009493,0.0399647697010769
092130,13,10,0.7,0.846153846153846,0.00706768941868469,0.0105363884857213
237880,14,11,1.5,0.571428571428571,0.00628501584847146,0.029756039864175
033500,12,7,0.9,0.75,0.0115130646892981,0.0211450178911323
143240,13,11,1.2,0.615384615384615,-0.00169746316177293,0.0314063443312333
950180,11,9,0.5,0.545454545454545,0.00212998490790752,0.0203057089208849
089970,13,11,0.9,0.846153846153846,0.0325490759148665,0.0416654485231691
126340,11,7,1.2,0.727272727272727,0.024226101863531,0.0375417140314397
144960,12,15,1,0.75,0.0258843496423572,0.0460236580198153
023900,11,9,1.1,0.545454545454545,0.0134503477194435,0.0888223883654481
161580,13,8,0.9,0.538461538461538,-0.00686387965717417,0.0449207105221574
067310,16,7,0.9,0.625,0.00428956340337638,0.0296444103168011
251370,11,9,1.6,0.636363636363636,0.00530910477551639,0.0207066998362028
138610,11,11,1,0.727272727272727,0.0169979310567996,0.0236198129203143
078590,26,7,1,0.653846153846154,0.00924028888928354,0.0718065997926212
234340,15,3,0.9,0.6,0.0012446197531272,0.0228299605643561
066590,13,9,1.3,0.692307692307692,0.0191539561983164,0.0635502024704212
036890,11,11,1.8,0.545454545454545,0.0286999255051102,0.084601315804648
200670,11,4,1.1,0.545454545454545,-0.000658841671992634,0.0212127483073831
053280,16,9,1.1,0.75,0.0366545298788509,0.0689061389447164
119610,18,7,0.5,0.555555555555556,0.00179076114603275,0.0286320404123148
256840,14,5,1.2,0.642857142857143,0.0170169411023452,0.0372311178941186
225530,15,9,1.4,0.6,0.017192558391106,0.0706738854298012
039440,16,9,1.2,0.5625,0.00377502763631099,0.0296829820436159
043610,15,6,0.5,0.666666666666667,0.016567935932642,0.0781397520887301
101360,11,7,1,0.818181818181818,0.0432779726752594,0.0617921902192761
123860,14,11,1.8,0.642857142857143,0.00525898682342417,0.0222508182837594
052020,15,6,0.5,0.733333333333333,0.0161105921037934,0.038605485281568
225570,12,12,1.3,0.583333333333333,0.015440432726439,0.0908658552301756
006620,23,7,1,0.565217391304348,0.00250831988234948,0.0250448830088903
101160,13,10,1.1,0.769230769230769,0.0245675817697897,0.0250883441015622
121440,11,18,1.5,0.818181818181818,0.0159929760612427,0.0208777980352918
080160,11,8,1,0.545454545454545,0.00196444980886005,0.0214695768651597
036800,14,9,1.7,0.714285714285714,0.0124028138623466,0.0432656410733026
115960,11,11,1.8,0.818181818181818,0.0119770593635688,0.0330571287109983
054780,11,15,1.3,0.636363636363636,0.0379444992694045,0.0876534443069203
155650,11,24,1.2,1,0.0359602269162737,0.0255856276638319
227950,12,16,1.7,0.75,0.032642966083883,0.0478147715603759
058110,11,14,0.6,0.727272727272727,0.00881475279646906,0.040636732330372
053300,11,11,1.3,0.636363636363636,0.00168573563947531,0.0284200646454378
123040,13,11,1.7,0.692307692307692,-0.00181886503079458,0.0399889860913769
058400,11,21,1.4,0.727272727272727,0.0264968378567074,0.0604247799952915
035890,11,6,1.5,0.545454545454545,0.00469039978651904,0.0324678907176621
239610,11,10,0.5,0.636363636363636,-0.00794626427753849,0.0498690568967416
136540,15,16,1.7,0.733333333333333,0.00838570386625482,0.0268361838389244
090850,14,9,0.9,0.571428571428571,0.00340983432510659,0.0239092931016363
092730,15,9,0.9,0.533333333333333,0.00451360928261349,0.0328327985657825
083310,13,3,1,0.615384615384615,0.0038259891271347,0.0292491037918559
111710,13,3,1,0.692307692307692,0.0324676570781159,0.0742854734673667
095190,12,8,0.8,0.666666666666667,0.0226050492199629,0.054793414196329
045970,13,10,1.3,0.692307692307692,0.00754562513577475,0.0183736006589458
290670,11,5,1.3,0.636363636363636,0.00497546976071416,0.0174994637577221
208640,11,14,1.3,0.909090909090909,0.0348096910154122,0.0539464899465036
035810,15,5,1,0.533333333333333,-0.000738860699075872,0.0178282911718415
063080,11,9,0.6,0.636363636363636,0.00623736887120704,0.0219827638907395
065450,11,11,1.2,0.818181818181818,0.00774590578609838,0.021923217853989
203650,11,13,0.9,0.727272727272727,0.0090385837304311,0.0430253641337622
067900,21,7,1.2,0.666666666666667,0.00587768886152502,0.0273859950726397
042520,11,6,1.4,0.727272727272727,0.00861800303516718,0.0312603975724596
086890,11,4,1.2,0.727272727272727,0.015431979175738,0.0234535742772076
036200,18,5,0.6,0.555555555555556,0.00730324950063495,0.0251307932159063
068790,12,9,1,0.583333333333333,0.0070410697165566,0.0283221231295918
033160,19,5,0.6,0.578947368421053,0.0020539447816206,0.0231504661894713
179900,13,10,1.2,0.923076923076923,0.023266784976809,0.0354248927691625
053980,12,11,1.2,0.666666666666667,-0.00976605017336392,0.0677076773171362
045520,12,19,1.5,0.75,0.00819484528355045,0.0198339588153947
061250,11,9,0.9,0.636363636363636,0.0118964865866901,0.0411570227306464
125210,19,3,0.9,0.578947368421053,0.0110450339400388,0.0370129241960401
050110,16,10,1.3,0.5625,0.003683004339123,0.0267473334071336
086820,11,6,0.5,0.727272727272727,0.0211318830014801,0.0500747088982053
060280,13,17,1.3,0.769230769230769,0.0176174427702706,0.0301114673767095
263690,11,10,1.2,0.636363636363636,0.0450660492751589,0.074478949633769
302430,14,4,1.1,0.642857142857143,0.0256357188827672,0.0370053722831785
054450,12,10,0.8,0.583333333333333,0.00240790000575227,0.0247309386500494
051500,17,7,0.5,0.647058823529412,0.00728766999402777,0.0193906137499988
054950,20,6,0.6,0.65,0.0128223228056718,0.0279042823204015
201490,14,3,1,0.714285714285714,0.000458323352369965,0.044094471908713
065170,12,7,0.5,0.75,0.0150073040187859,0.0209805514217656
099220,12,15,1.7,0.583333333333333,0.0207279485872968,0.087571941657898
217600,15,3,1,0.6,0.0130506555610547,0.0427083392482257
018120,11,14,1.2,0.727272727272727,0.00219947822461108,0.00458623511591819
009520,12,9,1.5,0.583333333333333,0.011979942027315,0.026488564989162
063570,15,7,1.1,0.533333333333333,0.00190449930941021,0.0226386779721762
091120,12,5,1.3,0.75,0.0142163419866016,0.0252115025462366
269620,12,10,1,0.666666666666667,-0.000960522671232737,0.0358731125202032
052400,13,10,1.3,0.769230769230769,0.0119250916328802,0.0196185163798264
079940,19,5,0.5,0.578947368421053,0.00799055608512009,0.0244778378584393
038460,14,3,1,0.642857142857143,0.0207097285597399,0.0536220585208375
267320,13,2,0.8,0.923076923076923,0.00438311144703226,0.0043061055809684
322510,11,8,1.5,0.818181818181818,0.0199019928244391,0.0470667878381521
027050,11,7,0.7,0.545454545454545,-0.00298595508742575,0.0177492119294046
206400,13,7,0.9,0.692307692307692,0.0151492161044485,0.044079311152905
121800,11,7,0.9,0.545454545454545,0.00587862316924805,0.0333178253009341
222040,11,7,0.7,0.636363636363636,0.000430206739741479,0.0282208273218834
045100,11,9,1.5,0.727272727272727,0.00692281120947752,0.0345534620933543
074430,11,7,1.5,0.818181818181818,0.00816976175184049,0.02604133044793
126880,12,3,1,0.666666666666667,0.0129968183139556,0.0301663308941889
036630,11,7,1.3,0.545454545454545,0.00287471048009926,0.0146046916569168
005160,11,12,1.7,0.727272727272727,0.000834415621453679,0.00847653680171832
126700,17,6,0.7,0.529411764705882,0.000877461844446573,0.0331002627626748
278650,11,7,1.2,0.545454545454545,-0.00231939506745943,0.048300755828941
217330,22,7,1.2,0.636363636363636,0.0154534679308574,0.0550505737169322
106240,11,15,1.7,0.636363636363636,0.000278747104485449,0.0432958443222356
214180,13,12,1.2,0.769230769230769,0.0199766898123878,0.0327130891401194
051160,14,10,0.9,0.642857142857143,0.0161399020612726,0.0520452261544952
001540,11,8,0.5,0.727272727272727,0.00859001096529303,0.0111119508099804
067170,11,9,1.4,0.636363636363636,0.00571312260399637,0.0234761573895616
057680,11,16,1.7,0.818181818181818,0.0210752967752667,0.0356729334899843
270870,12,8,1.1,0.666666666666667,0.0026596453387279,0.028041782975284
217730,11,6,1.3,0.727272727272727,0.00816772759862016,0.0159721209615776
228850,12,8,0.6,0.833333333333333,0.00887356836243081,0.0144086816413572
178780,12,8,1.5,0.666666666666667,0.0345958719219539,0.0796362509713021
034810,17,8,0.7,0.705882352941177,0.0201290590373056,0.0702483934169589
014620,15,6,0.7,0.666666666666667,0.0157314232230083,0.0208678651634714
042370,12,6,0.5,0.583333333333333,-0.00240441572942511,0.0324025383189547
239340,12,5,1.2,0.75,0.0538243806523265,0.0718568818600372
102120,11,8,1.4,0.636363636363636,0.00342087354573518,0.0285063071939271
012700,28,7,1.2,0.535714285714286,0.00126481938158746,0.0449371460722712
104460,11,12,1.1,0.636363636363636,0.00516251634136111,0.0195657976252275
099320,14,12,1.3,0.642857142857143,0.00688051605005783,0.0307364538860911
036030,11,7,0.6,0.545454545454545,-0.000982355927323491,0.0474076398400689
264450,15,3,1,0.733333333333333,0.0193750348273457,0.0219690611517018
088290,19,3,1,0.789473684210526,0.0251804782333276,0.0793158971916863
256630,11,8,1.1,0.727272727272727,0.00121972463670307,0.0210557076961077
220260,16,8,1,0.6875,0.00658398437846358,0.0258178616883111
065950,11,8,0.6,0.727272727272727,0.0139794735391344,0.0380523201196516
311690,14,5,0.9,0.571428571428571,-0.0063528609040039,0.0364715801539049
255440,11,7,1.2,0.545454545454545,0.00926262841916703,0.0413539886109218
195990,11,8,0.7,0.545454545454545,0.00883813514900995,0.0623583081765247
